0 -0.7807217198704859 0.0007035354813429961
0.1 -0.5767063174013167 0.0006678769749915822
0.2 -0.41994053158252914 0.0006269096563729895
0.3 -0.3003613299910703 0.0005818571799347644
0.4 -0.2058620066240193 0.0005340778846270017
0.5 -0.1339265215243279 0.00048370028250482416
0.6 -0.07916645865882146 0.000432727813362799
0.7 -0.037359143972461234 0.00037865573446913524
0.8 -0.0061842351716506 0.00032092890304545076
0.9 0.01768888195277725 0.00025769177183251077
1 0.034833336199247875 0.00023390926058376268
1.1 0.047511026662375104 0.0002556406696396447
1.2 0.056354634174929474 0.0002749932571410237
1.3 0.06334054060922056 0.0002941182875677686
1.4 0.06755699197935107 0.00031113157612856253
1.5 0.07051824687115442 0.000325920040442949
1.6 0.07075753988896177 0.0003387404176846492
1.7 0.07187618994510966 0.0003509328101434176
1.8 0.07129033431701452 0.00036007114781127293
1.9 0.07045416499002766 0.00036766874319384233
2 0.06886307282229488 0.00037328246148850074
2.1 0.06694181466789598 0.0003761379131220708
2.2 0.06608050060028359 0.0003791037979277866
2.3 0.06406214631850347 0.00037950456672110317
2.4 0.06192788617369896 0.00037919910568672574
2.5 0.059276380306307504 0.0003770336122580542
2.6 0.057221587144203806 0.0003748138561142024
2.7 0.05581100145867327 0.0003717039086518711
2.8 0.05341028574556256 0.000368591301328878
2.9 0.052488082525627505 0.0003652873288191361
3 0.04944353595268148 0.000360628214080255
3.1 0.04843784433305798 0.0003563557544389098
3.2 0.046071474285619814 0.00035172615133266744
3.3 0.044673931220400864 0.0003470567746740558
3.4 0.042647692669821706 0.00034280521462658176
3.5 0.04127866262438896 0.0003393551543336757
3.6 0.0395951682139813 0.00033501423147278903
3.7 0.03844950992814169 0.0003304152038592932
3.8 0.036463641161622345 0.00032573457915453677
3.9 0.03561785453537585 0.0003224874097792405
4 0.03403252501602573 0.0003185843136011035
4.1 0.0329210154011152 0.00031508775887814796
4.2 0.030822745960415343 0.00031101278521877303
4.3 0.029724021383254726 0.0003076525314473379
4.4 0.029097058905274132 0.0003042711894300639
4.5 0.027591989075551628 0.000300296983017558
4.6 0.02687912140955247 0.0002972494039773764
4.7 0.0255109760234309 0.00029335259882835174
4.8 0.024449561093892597 0.000290421245543841
4.9 0.023448476253469918 0.00028741908033554466
5 0.023025517158375645 0.0002845791555866787
5.1 0.022355014813062474 0.0002816800347179863
5.2 0.02044297093478557 0.0002777262603882923
5.3 0.019902924944466716 0.00027499792460125897
5.4 0.019610891675350354 0.00027231935718211
5.5 0.01867917664370152 0.0002695198355212889
5.6 0.017905721486419685 0.0002662538743523374
5.7 0.016882087156797683 0.00026422501291435495
5.8 0.016344739157704055 0.00026119437086978456
5.9 0.016134222771120647 0.000258491187495976
6 0.014940881426693609 0.00025596833034223195
6.1 0.014533469651648057 0.00025310320710029467
6.2 0.014220562716879605 0.0002506493022044474
6.3 0.01343076489236049 0.0002479603420642245
6.4 0.012766405419507207 0.00024529367732025327
6.5 0.012405089631339659 0.00024315419077371487
6.6 0.01182774640416341 0.00024079879694979809
6.7 0.0112132298173688 0.00023718662803603097
6.8 0.01123403508958586 0.00023513508997972726
6.9 0.010960959333817065 0.00023289100595229176
7 0.010280363897781884 0.0002308817928302236
7.1 0.010272160599001488 0.0002283762951579037
7.2 0.009222108244893966 0.00022561765080562362
7.3 0.009051185049467725 0.00022306801449722334
7.4 0.008252157575529369 0.00022082738636623435
7.5 0.008448453030471913 0.00021855672806715126
7.6 0.007807757807752999 0.0002165047211708764
7.7 0.007615699219524491 0.00021480366658015886
7.8 0.007471165366476647 0.00021224780409684763
7.9 0.00718493734291463 0.00021016820248489566
8 0.0067447927356069515 0.00020802776162745339
8.1 0.006532796380476444 0.00020559027636668669
8.2 0.006090910537980885 0.00020360686793648492
8.3 0.006107041098051627 0.0002015477998617763
8.4 0.005537382700393592 0.0001997407750043806
8.5 0.005762524638248268 0.00019761115887964774
8.6 0.005377422683707697 0.00019548271264193838
8.7 0.0053005277119928034 0.00019324499156898528
8.8 0.005251608095197991 0.00019189036918979045
8.9 0.004839312102723097 0.0001893735690955623
9 0.004769590456473781 0.00018721071034967697
9.1 0.004162570170150132 0.00018515577359707843
9.2 0.004353847901905999 0.00018350049786966424
9.3 0.003966965280989138 0.00018221782198160554
9.4 0.003630979178159016 0.00017969954567952396
9.5 0.0038418164981503275 0.00017797519030987184
9.6 0.003738325840938657 0.00017628566759104243
9.7 0.003456954292903624 0.00017488984817260828
9.8 0.0033340287459486533 0.0001728029543349688
9.9 0.0031917108028312814 0.00017064603914532117
