0.	-0.7774983373451944
0.1	-0.5749360215187418
0.2	-0.4183794017498964
0.30000000000000004	-0.2976050378728924
0.4	-0.20465275021344237
0.5	-0.1333249158543748
0.6000000000000001	-0.0787965230095965
0.7000000000000001	-0.037311483788414514
0.8	-0.005946124955037932
0.9	0.01757500313926439
1.	0.03502257228874028
1.1	0.04777418976142589
1.2000000000000002	0.05690139849708629
1.3	0.06323743078732746
1.4000000000000001	0.06742997283654519
1.5	0.06998225586583733
1.6	0.07128505599697076
1.7000000000000002	0.07164161396163382
1.8	0.07128704083665391
1.9000000000000001	0.07040342956068835
2.	0.06913162217623683
2.1	0.06758037261139989
2.2	0.06583348116694294
2.3000000000000003	0.06395534942446905
2.4000000000000004	0.061995305033615396
2.5	0.059990968534167764
2.6	0.057970874166195195
2.7	0.055956509735405426
2.8000000000000003	0.05396390408623288
2.9000000000000004	0.05200486229757052
3.	0.05008792656891307
3.1	0.04821912351652908
3.2	0.04640254516648411
3.3000000000000003	0.044640800469921145
3.4000000000000004	0.04293536601871625
3.5	0.04128685829456972
3.6	0.03969524484311396
3.7	0.03816000791625245
3.8000000000000003	0.036680271128879754
3.9000000000000004	0.03525489734207319
4.	0.0338825641671272
4.1000000000000005	0.032561822069206804
4.2	0.031291138946976674
4.3	0.030068934206041557
4.4	0.028893604675457134
4.5	0.02776354419592522
4.6000000000000005	0.02667715830284558
4.7	0.025632875111676518
4.800000000000001	0.02462915326720908
4.9	0.023664487626927633
5.	0.022737413199576548
5.1000000000000005	0.021846507744000404
5.2	0.02099039334297495
5.300000000000001	0.020167737196410764
5.4	0.019377251823562133
5.5	0.018617694821262364
5.6000000000000005	0.017887868292046482
5.7	0.01718661803022316
5.800000000000001	0.016512832533888053
5.9	0.015865441895264638
6.	0.015243416609626593
6.1000000000000005	0.01464576633362801
6.2	0.014071538616547235
6.300000000000001	0.013519817622266615
6.4	0.012989722855405889
6.5	0.012480407901611389
6.6000000000000005	0.01199105918936408
6.7	0.0115208947786283
6.800000000000001	0.011069163180090878
6.9	0.010635142207531334
7.	0.01021813786493628
7.1000000000000005	0.009817483269264406
7.2	0.009432537609230582
7.300000000000001	0.009062685140072432
7.4	0.00870733421396041
7.5	0.008365916345487818
7.6000000000000005	0.008037885311515343
7.7	0.007722716284529287
7.800000000000001	0.007419904998593278
7.9	0.007128966946922853
8.	0.006849436610081716
8.1	0.006580866713785222
8.200000000000001	0.006322827515295382
8.3	0.0060749061173990555
8.4	0.005836705808975668
8.5	0.005607845431180627
8.6	0.005387958768293168
8.700000000000001	0.005176693962303009
8.8	0.004973712950337679
8.9	0.00477869092405968
9.	0.004591315810192111
9.1	0.004411287771359205
9.200000000000001	0.004238318726457356
9.3	0.0040721318898000024
9.4	0.003912461328307489
9.5	0.0037590515360399804
9.600000000000001	0.003611657025397693
9.700000000000001	0.0034700419343385047
9.8	0.0033339796489873057
9.9	0.0032032524410358647
